song_id,song_name,song_type,explicit,entry_year,exit_year,n_years_on_chart,years_on_chart,weeks_on_chart,song_rank_entry,song_rank_peak,song_rank_final,entry_week,exit_week,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
7LHfhusSfulgzuiMg7e3Cz,Cold Blooded,Solo,FALSE,1983,1983,1,1983,12,15,61,8,1983-07-30,1983-10-15,359280,0.0184,0.942,0.488,0.0119,0.0514,-7.662,0.154,0.669,117.64
7LJBkp7e2veZWZOaHLezS0,Soul Shake,Solo,FALSE,1970,1970,1,1970,8,12,58,53,1970-08-15,1970-10-03,188902,0.141,0.617,0.687,0.0306,0.1,-11.901,0.0295,0.972,150.219
7LK24bSJb4Q1zGi4inTZyy,Miss Me Baby,Solo,FALSE,2005,2006,2,2005;2006,14,6,34,4,2005-10-29,2006-02-04,234293,0.188,0.514,0.609,2.5e-6,0.0793,-5.034,0.0267,0.362,147.774
7LKMYzej4MJwgRAzfXYaUL,Steppin' Out,Solo,FALSE,1965,1965,1,1965,9,18,55,34,1965-09-18,1965-11-13,151707,0.00419,0.622,0.582,0,0.0458,-8.883,0.0757,0.929,139.31
7LLBFAlUOE6rUHDePQL57a,All I Need,Solo,FALSE,1984,1985,2,1984;1985,22,13,99,7,1984-10-20,1985-03-16,209493,0.468,0.475,0.375,0,0.162,-12.023,0.0282,0.166,140.277
7LOYcC6phKAVOckgmVZJJT,Just To See Her,Solo,FALSE,1987,1987,1,1987,21,12,93,3,1987-03-28,1987-08-15,244027,0.159,0.817,0.381,0,0.0707,-15.473,0.0367,0.901,109.135
7LPueBEljS7fyrFxiWQFXJ,Marry you,Solo,FALSE,2010,2010,1,2010,2,69,69,44,2010-12-11,2010-12-18,222133,0.0253,0.562,0.61,0.763,0.144,-7.582,0.0629,0.743,74.707
7LSAtbMWcyKWjIrFOroPhz,Landslide (Glee Cast Version featuring Gwyneth Paltrow),Solo,FALSE,2011,2011,1,2011,2,78,78,31,2011-03-26,2011-04-02,226760,0.434,0.637,0.416,0,0.139,-7.595,0.0269,0.588,145.922
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Solo,FALSE,2005,2006,2,2005;2006,7,24,42,4,2005-10-01,2006-01-14,295533,0.163,0.209,0.418,0.00195,0.113,-8.74,0.0338,0.123,138.265
7LWUt6WCJsTUBjVl2GhpOK,I Can Make It with You,Solo,FALSE,1966,1966,1,1966,11,14,69,52,1966-09-10,1966-11-19,132453,0.109,0.537,0.424,0,0.238,-11.448,0.0562,0.665,119.392
7LcBP7lQSp9BojdqulANFE,Can I Stay with You,Solo,FALSE,1995,1995,1,1995,5,20,20,6,1995-02-18,1995-03-18,338667,0.441,0.674,0.465,0,0.098,-8.565,0.0258,0.317,129.896
7LcNhnWCI9w9ivknoSqtvK,Damned If I Do Ya (Damned If I Don't),Solo,FALSE,2009,2009,1,2009,1,34,34,34,2009-07-04,2009-07-04,187000,0.00635,0.554,0.902,0,0.328,-4.018,0.0569,0.657,126.022
7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,Solo,FALSE,2002,2003,2,2002;2003,20,57,98,43,2002-12-21,2003-05-03,288333,0.575,0.624,0.653,0,0.104,-6.582,0.176,0.565,73.884
7LgI89WNfXW2OeTBy2MGYo,I'm Gonna Be A Country Girl Again,Solo,FALSE,1971,1971,1,1971,3,2,3,3,1971-11-27,1971-12-11,179173,0.548,0.446,0.437,0,0.0958,-11.576,0.0329,0.883,166.43
7Lj1o6MdrJxzWdl4vx20DL,I'm Movin' On,Solo,FALSE,2002,2002,1,2002,19,24,60,9,2002-02-02,2002-06-08,265253,0.953,0.621,0.0975,0.706,0.0712,-15.967,0.0336,0.151,110.955
7LkQBDAiS0GVSO5JQuYDzY,In My Daughter's Eyes,Solo,FALSE,2004,2004,1,2004,16,29,62,8,2004-01-17,2004-05-01,193800,0.869,0.357,0.302,0,0.157,-7.191,0.0362,0.376,122.622
7LmDmvqagpX0PKxveGtZTa,Jeopardy,Solo,FALSE,1983,1983,1,1983,22,24,99,14,1983-01-29,1983-06-25,229653,0.0712,0.851,0.808,0.0504,0.156,-4.695,0.0355,0.89,110.566
7Lmwj2fe8MpGXypOuLGO2C,Made in America,Solo,FALSE,2011,2011,1,2011,20,6,61,34,2011-06-25,2011-11-05,193133,0.0507,0.497,0.701,0,0.103,-5.996,0.0306,0.376,172.126
7LoGfKBAaOl0nxhodJ1240,Word Up,Solo,FALSE,1986,1987,2,1986;1987,21,20,95,1,1986-09-13,1987-01-31,261000,0.0511,0.885,0.82,0.00263,0.0458,-13.054,0.0642,0.853,116.217
7LrZ3SczM7zlUkVlhevPp2,A Little More Country Than That,Solo,FALSE,2010,2010,1,2010,20,1,59,7,2010-01-23,2010-06-05,172227,0.0776,0.484,0.61,2.81e-6,0.102,-8.484,0.0363,0.584,84.365
7LsD36exf1dVsSicJQMOKF,Down To Love Town,Solo,FALSE,1976,1976,1,1976,9,6,54,39,1976-10-23,1976-12-18,359480,0.0753,0.725,0.67,0.0032,0.342,-10.929,0.0284,0.891,122.48
7Lv30zUbvlC5J2VMqpE7Ps,Daisy Jane,Solo,FALSE,1975,1975,1,1975,13,24,81,42,1975-07-19,1975-10-11,186467,0.84,0.52,0.208,4.63e-6,0.0996,-17.092,0.0319,0.282,90.1
7LvK43IERbcLsuabmyKQgi,Beautiful Mess,Solo,FALSE,2002,2002,1,2002,20,23,73,40,2002-08-10,2002-12-21,227920,0.317,0.402,0.817,0,0.105,-3.756,0.0406,0.376,177.342
7LvxqJXdjJXkO2IOzl2oEU,My Elusive Dreams,Solo,FALSE,1967,1967,1,1967,5,5,12,12,1967-07-08,1967-08-05,171456,0.477,0.64,0.512,0.00794,0.159,-9.438,0.0236,0.494,103.294
7Lw90v72Tu3DcqUTLhADg9,Don't Drop My Love,Solo,FALSE,1979,1979,1,1979,5,7,14,1,1979-11-03,1979-12-01,242440,0.467,0.81,0.611,0.00598,0.169,-11.425,0.0287,0.965,124.514
7LwJG5mCWzQAz1tZr2FZ4D,Your Side Of The Bed,Solo,FALSE,2013,2013,1,2013,1,5,5,5,2013-08-31,2013-08-31,221680,0.676,0.61,0.383,0,0.0949,-7.543,0.0322,0.164,137.766
7LxnwMFmVDhTJr9XRLCylg,I Only Want to Be With You,Solo,FALSE,1980,1980,1,1980,4,14,18,9,1980-05-17,1980-06-07,144027,0.14,0.574,0.633,0,0.145,-13.465,0.0353,0.939,129.564
7Ly4DzymgujObKg7wWVHZV,Beautiful Girls - 2015 Remaster,Solo,FALSE,1979,1979,1,1979,4,12,17,17,1979-09-15,1979-10-06,236240,0.0462,0.284,0.869,0,0.306,-5.833,0.12,0.499,205.025
7LyIoUsiMtelB1I0I4drEF,Modern Love - 1999 Remaster,Solo,FALSE,1983,1983,1,1983,13,29,87,7,1983-09-17,1983-12-10,288467,3.76e-4,0.315,0.889,0.00241,0.133,-8.192,0.041,0.961,181.329
7LygtNjQ65PSdzVjUnHXQb,Cherry Pie,Solo,FALSE,1990,1991,2,1990;1991,19,4,91,12,1990-09-08,1991-01-12,201027,0.0372,0.472,0.946,0,0.352,-4.591,0.145,0.486,177.489
7LzIsgjOAaixeFQ8ouyoK6,I Just Wanna Love U (Give It 2 Me),Solo,TRUE,2000,2001,2,2000;2001,21,43,90,61,2000-10-28,2001-03-17,227507,0.256,0.757,0.972,5.8e-6,0.0396,-0.99,0.286,0.802,98.809
7M7Oj3pfJHFoOEbsGaiQVp,Shanghai Breezes,Solo,FALSE,1982,1982,1,1982,14,14,70,4,1982-03-06,1982-06-05,193013,0.82,0.261,0.236,0,0.084,-15.147,0.0867,0.417,207.246
7MF7QAodbGzNYav5ZfIhAY,Midnight Train to Georgia,Solo,FALSE,1973,1974,2,1973;1974,19,30,100,58,1973-09-01,1974-01-05,279333,0.273,0.594,0.38,2.87e-5,0.1,-12.059,0.0455,0.446,92.004
7MFvqBJ3ozTwDrf5VfoW8U,Take Me on the Floor,Solo,FALSE,2009,2009,1,2009,2,2,20,20,2009-06-20,2009-07-11,210480,0.00345,0.61,0.9,7.86e-6,0.272,-2.304,0.0453,0.621,139.969
7MG0FhNJt9Brq4DCrG0lMc,Are You Sincere,Solo,FALSE,1965,1965,1,1965,3,3,16,16,1965-06-12,1965-06-26,207333,0.466,0.253,0.4,0,0.359,-10.473,0.0295,0.385,103.96
7MHoNRLIc9cnomR6I5nrQi,Do You Feel All Right,Solo,FALSE,1978,1978,1,1978,5,11,38,38,1978-10-07,1978-11-04,311413,0.0659,0.776,0.908,0.00598,0.313,-7.741,0.0569,0.803,122.343
7MHrDZRguI970zohSaQrzF,Jealousy,Solo,FALSE,1976,1976,1,1976,4,14,28,28,1976-04-10,1976-05-01,524360,0.851,0.576,0.325,2.12e-4,0.0975,-17.928,0.0367,0.325,96.538
7MJQ9Nfxzh8LPZ9e9u68Fq,Lose Yourself,Solo,TRUE,2002,2003,2,2002;2003,23,58,100,58,2002-10-05,2003-03-08,320627,0.00922,0.689,0.735,7.2e-4,0.365,-4.545,0.267,0.059,171.403
7MJgHOKfiffKRPLQTSLlgo,Am I Black Enough for You?,Solo,FALSE,1973,1973,1,1973,5,4,22,22,1973-04-07,1973-05-05,315693,0.281,0.464,0.912,9.85e-4,0.213,-8.532,0.0656,0.872,191.413
7MNCEECpRUaWjOyLtOxpsz,Somebody Help Me,Solo,FALSE,1967,1967,1,1967,7,19,54,44,1967-06-17,1967-07-29,121667,0.0979,0.649,0.665,0,0.363,-7.417,0.0495,0.751,136.356
7MPxbt2IRbB8FQgEdwO7Kd,We Fell in Love While Dancing,Solo,FALSE,1978,1978,1,1978,7,6,21,21,1978-02-25,1978-04-08,461320,0.0464,0.621,0.77,0.00354,0.186,-8.89,0.115,0.855,118.737
7MQywXGHEev7JmwwIzMcao,Love Like This,Solo,FALSE,1998,1999,2,1998;1999,20,80,94,18,1998-11-14,1999-03-27,275707,0.00364,0.767,0.551,0,0.0451,-7.328,0.0616,0.796,100.904
7MRCd5tmZ2iURu4elcBsuH,You Gonna Make Me Love Somebody Else,Solo,FALSE,1979,1979,1,1979,11,14,63,4,1979-06-23,1979-09-01,270787,0.251,0.8,0.72,0.0127,0.0866,-7.839,0.051,0.955,105.677
7MUO4NG8cNjTEQlANYwmoU,Put A Little Love In Your Heart,Solo,FALSE,1969,1969,1,1969,14,16,97,77,1969-06-28,1969-09-27,156827,0.238,0.596,0.523,0,0.0771,-6.801,0.0248,0.435,100.974
7MV8ylzs47bcxolR4xLaD2,Everyday Is A Winding Road,Solo,FALSE,1997,1997,1,1997,20,88,90,40,1997-03-29,1997-08-09,256827,0.0393,0.598,0.668,4.68e-5,0.219,-8.312,0.0408,0.733,112.929
7MXXEMIOmXp7jB8ZAsTMX1,Year Of The Cat,Solo,FALSE,1976,1977,2,1976;1977,17,3,93,50,1976-12-11,1977-04-02,565030,0.017,0.49,0.706,9.05e-4,0.876,-9.384,0.0382,0.479,121.215
7MXlTgQeo3IVlMpLnZuhxc,It's Time,Solo,FALSE,2012,2013,2,2012;2013,47,8,86,52,2012-06-23,2013-05-11,240307,0.0163,0.657,0.88,0,0.145,-4.714,0.035,0.849,105.001
7MYHtpI1ebzt1lkAxgNDEZ,Tell It Like It Is - Single Version,Solo,FALSE,1976,1976,1,1976,6,2,29,24,1976-01-17,1976-02-21,159760,0.434,0.522,0.44,0,0.218,-13.258,0.035,0.295,97.475
7MZzwdBfX8Dq0xFLFfxtdJ,Got To Have Your Love,Solo,FALSE,1990,1990,1,1990,4,10,19,1,1990-02-24,1990-03-17,383333,0.179,0.763,0.505,0.00107,0.0497,-13.669,0.0753,0.96,105.632
7MbII8jWqFiTFYU3MPYEfW,Rock Me,Solo,FALSE,2013,2013,1,2013,1,3,3,3,2013-01-12,2013-01-12,200040,0.0354,0.503,0.917,0,0.28,-3.595,0.055,0.79,168.018
7MevrbPAGEaw1IgkaBmv82,Play Something Country,Solo,FALSE,2005,2005,1,2005,17,9,64,4,2005-07-02,2005-10-22,195280,0.0782,0.684,0.909,1.22e-6,0.373,-3.797,0.0321,0.864,115.034
7MfympqWLMGXftSmPWY3W2,Think Of The Good Times,Solo,FALSE,1965,1965,1,1965,8,7,44,44,1965-03-27,1965-05-15,170307,0.63,0.332,0.495,1.12e-6,0.327,-11.345,0.0348,0.658,113.194
7MkkwGBuBoI7E9TPiLaJ1X,The Cat,Collaboration,FALSE,1964,1964,1,1964,6,14,34,28,1964-09-05,1964-10-10,206400,0.666,0.672,0.521,0.706,0.308,-13.954,0.0411,0.963,92.61
7MlEmf2a7vrvXJ1v0AHFoe,Note to God,Solo,FALSE,2009,2009,1,2009,1,57,57,57,2009-06-06,2009-06-06,238027,0.519,0.52,0.586,1.03e-6,0.0783,-5.383,0.0384,0.0637,120.119
7Mm3r1zlXxJFecTMZuXQIR,Prove Me Wrong,Solo,FALSE,1986,1986,1,1986,3,5,6,3,1986-01-25,1986-02-08,258787,0.252,0.526,0.808,3.37e-6,0.175,-6.139,0.0414,0.917,162.054
7MmhQMfjXPF2AnqrmbqvVB,Posse On Broadway,Solo,TRUE,1988,1989,2,1988;1989,9,4,31,6,1988-12-17,1989-02-11,304880,0.0264,0.82,0.29,0,0.343,-15.163,0.493,0.525,173.036
7MooGz4ZPE4bNxjFegR6Jx,You Don't Know How It Feels,Solo,FALSE,1994,1995,2,1994;1995,22,32,88,51,1994-12-03,1995-04-29,289440,0.119,0.765,0.502,0.0011,0.171,-7.393,0.0321,0.836,144.204
7MtBapy0MnmBVsU3o0yrFz,My Apocalypse,Solo,FALSE,2008,2008,1,2008,1,34,34,34,2008-09-13,2008-09-13,301027,1.56e-4,0.266,0.985,0.00295,0.127,-2.815,0.182,0.377,200.151
7MtZJEuIZ6GEKGSN7ttTkX,Who Wouldn't Wanna Be Me,Solo,FALSE,2003,2003,1,2003,20,26,71,34,2003-08-16,2003-12-27,221120,0.115,0.666,0.817,1.18e-5,0.0668,-6.072,0.0453,0.826,120.02
7MuMALGZV3KhVA9AS9TFup,Boogie Woogie Bugle Boy,Solo,FALSE,1973,1973,1,1973,16,16,93,55,1973-05-12,1973-08-25,137173,0.659,0.658,0.647,0,0.174,-6.787,0.137,0.825,98.49
7MywASx2OFZngfoORjo1yy,31 DAYS,Solo,TRUE,2018,2018,1,2018,2,36,36,2,2018-07-21,2018-07-28,240682,0.267,0.875,0.644,0,0.125,-6.554,0.222,0.788,139.086
7N10RSYN2AyHZXcmjhx8Br,Honestly,Solo,FALSE,1987,1988,2,1987;1988,19,8,78,3,1987-11-07,1988-03-12,245773,0.517,0.362,0.642,1.67e-5,0.279,-4.693,0.0303,0.144,80.452
7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,Solo,TRUE,1995,1995,1,1995,12,9,32,4,1995-06-17,1995-09-02,224533,0.125,0.813,0.703,1.26e-6,0.237,-5.077,0.268,0.241,94.828
7N3UAu6FkwdBg9J7OONBBP,Jimmy Mack,Solo,FALSE,1967,1967,1,1967,14,12,91,53,1967-02-25,1967-05-27,163733,0.776,0.69,0.521,0,0.419,-7.888,0.0367,0.68,127.216
7a0w5dglnfrmnYjLx9ZsQ9,Young Lovers,Solo,FALSE,1966,1966,1,1966,6,23,51,42,1966-03-26,1966-04-30,113000,0.132,0.383,0.496,5.72e-6,0.224,-11.542,0.0381,0.614,129.009
7a13xzsyUJGciP6Wr3Ku6R,Slippery When Wet,Solo,FALSE,1975,1975,1,1975,15,5,82,45,1975-05-10,1975-08-16,200867,0.0703,0.725,0.778,2.95e-5,0.195,-11.699,0.0998,0.952,101.182
7a1538puknbXpg5LnYNwBX,Family Man,Solo,FALSE,2011,2011,1,2011,6,15,17,6,2011-04-09,2011-05-14,219187,0.162,0.554,0.621,2.56e-5,0.155,-7.076,0.0269,0.151,155.817
7a1GJ9rwneQhq9Srhq6mHD,Wanna Be With You,Solo,FALSE,1982,1982,1,1982,7,23,50,5,1982-01-23,1982-03-06,280507,0.645,0.678,0.477,0.00625,0.635,-11.367,0.0897,0.609,81.561
7a1Gn81VGKuIX1hmHtQNkW,Satisfaction Guaranteed (Or Take Your Love Back),Solo,FALSE,1974,1974,1,1974,10,2,43,34,1974-04-06,1974-06-08,208533,0.0718,0.752,0.79,0,0.543,-7.362,0.115,0.803,126.362
7a1amh0spWgYZddwimmjoh,Crazy Cool,Solo,FALSE,1995,1995,1,1995,9,27,43,3,1995-09-09,1995-11-04,242973,0.128,0.583,0.941,3.7e-4,0.0817,-4.571,0.129,0.541,92.195
7a3g7jILDCvADVN9NQIyYj,This Guy's In Love With You,Solo,FALSE,1968,1968,1,1968,14,29,100,60,1968-05-18,1968-08-17,239733,0.858,0.635,0.167,9.99e-4,0.213,-12.998,0.0403,0.246,83.768
7a3y3gJtRWXugcxgi8TPNW,"Luv Me, Luv Me",Collaboration,FALSE,1998,1999,2,1998;1999,17,25,25,10,1998-12-19,1999-05-01,356840,0.175,0.869,0.776,1.08e-6,0.165,-6.918,0.225,0.771,96.905
7a650uDexobOHVrUD1Crgf,Misfit,Solo,FALSE,1987,1987,1,1987,13,8,59,2,1987-08-01,1987-10-24,241160,0.526,0.712,0.913,0,0.128,-5.299,0.0475,0.914,116.871
7aBAo2pO8LvrN8mGba7MvA,Icky Thump,Solo,FALSE,2007,2007,1,2007,17,73,75,1,2007-05-12,2007-09-01,254533,0.021,0.424,0.632,0.0117,0.0545,-7.243,0.0922,0.356,97.694
7aDdRtuCpHGdz7OZFvgbHJ,Willie And The Hand Jive,Solo,FALSE,1974,1974,1,1974,9,23,75,49,1974-11-02,1974-12-28,209853,0.276,0.673,0.254,0.00658,0.0904,-17,0.497,0.74,181.41
7aGDGVaOaO6T33bQNrjeai,We No Speak Americano,Solo,FALSE,2010,2011,2,2010;2011,20,18,72,13,2010-10-02,2011-02-12,270545,0.0228,0.914,0.783,0.267,0.0693,-5.695,0.0681,0.514,125.009
7aKWgpecgLEqisWcXPElDl,Never There,Solo,FALSE,1998,1999,2,1998;1999,17,14,23,3,1998-12-05,1999-03-27,164267,0.0426,0.761,0.735,0.0838,0.0917,-8.171,0.043,0.592,125.815
7aMqj8djFuobfC9u5DpFFs,Abigail Beecher,Solo,FALSE,1964,1964,1,1964,8,35,85,72,1964-02-01,1964-03-21,144733,0.185,0.72,0.96,4.16e-4,0.0583,-3.541,0.115,0.972,120.235
7aOH8ShpP7P64x9fyTHxyc,New Morning,Solo,FALSE,2010,2010,1,2010,1,1,1,1,2010-05-15,2010-05-15,224827,0.05,0.191,0.682,5.49e-6,0.156,-7.188,0.0413,0.407,178.071
7aOglGHV7yJUjyHaeIOBWa,A Man Ain't Made of Stone,Solo,FALSE,1999,1999,1,1999,4,17,19,14,1999-11-13,1999-12-04,218880,0.413,0.568,0.397,8.6e-4,0.0758,-10.4,0.0269,0.263,139.165
7aPdIBGxRTa81hK5Jn9sK5,I Can Transform Ya (Made Famous by Chris Brown featuring Lil Wayne & Swizz Beatz),Solo,FALSE,2009,2010,2,2009;2010,19,49,81,12,2009-10-24,2010-02-27,235546,0.00159,0.868,0.866,0.00445,0.1,-11.49,0.46,0.78,167.468
7aQQEpqjYvWCpFmFfMytDg,"(You're So Square) Baby, I Don't Care",Solo,FALSE,1982,1983,2,1982;1983,9,23,54,5,1982-11-20,1983-01-15,158000,0.194,0.399,0.62,0.00428,0.325,-12.266,0.0427,0.594,172.014
7aRVxvubodRSjp875ZBYNC,Get Me to the World on Time,Solo,FALSE,1967,1967,1,1967,8,36,74,61,1967-04-01,1967-05-20,151951,0.704,0.336,0.677,0.00197,0.11,-11.963,0.0548,0.315,103.035
7aSCF0pGM7D47ZRINZv6Ve,You're a Big Girl Now,Solo,FALSE,1971,1971,1,1971,7,5,28,25,1971-01-09,1971-02-20,196120,0.439,0.457,0.527,0,0.325,-7.612,0.0353,0.721,143.94
7aSxhMIWO0oeGbAqb9vve1,Money's Just A Touch Away,Collaboration,TRUE,1998,1998,1,1998,4,35,47,47,1998-11-07,1998-11-28,273307,0.0176,0.873,0.495,1.44e-5,0.0726,-6.108,0.234,0.696,84.983
7aUA2QLuPtuaBgnxLSAbnZ,Express,Solo,FALSE,1975,1975,1,1975,15,16,97,28,1975-01-25,1975-05-03,308013,1.13e-4,0.664,0.676,0.0989,0.0731,-11.276,0.0347,0.532,108.158
7aUAjYYt8KKuyQ1jbOLe9z,Women,Solo,FALSE,1980,1980,1,1980,9,24,60,1,1980-02-16,1980-04-12,204560,0.236,0.595,0.829,8.26e-6,0.376,-7.407,0.0369,0.737,154.101
7aUeF1jaMeEA1ydV7vit1X,Light My Fire / 137 Disco Heaven,Solo,FALSE,1979,1979,1,1979,6,17,32,6,1979-06-23,1979-07-28,504373,0.00416,0.623,0.804,0.386,0.0829,-7.652,0.0917,0.814,133.055
7aW8K07wHK5gPddtmXv4Gk,Promise Her Anything,Solo,FALSE,1966,1966,1,1966,4,6,27,27,1966-02-19,1966-03-12,153693,0.706,0.57,0.891,0,0.144,-6.78,0.0701,0.874,153.347
7aYzsNdBnwgHtB5QftgYRW,Bittersweet Me,Solo,TRUE,1996,1997,2,1996;1997,12,48,55,4,1996-11-16,1997-02-01,245760,0.00704,0.416,0.852,0.0011,0.174,-5.847,0.0443,0.434,120.054
7aZGReAQ235D3r9iiao5U5,Get Down,Solo,FALSE,1971,1971,1,1971,7,3,32,31,1971-11-13,1971-12-25,348333,0.198,0.699,0.96,1.36e-6,0.675,-7.244,0.1,0.57,117.427
7aamX7qdp74jLdl4ZZsRCi,On the Wings of a Nightingale Originally Performed By the Everly Brothers - Tribute Version,Solo,FALSE,1984,1984,1,1984,12,16,51,2,1984-09-01,1984-11-17,153889,0.411,0.639,0.594,0,0.145,-11.203,0.0355,0.731,131.791
7abGerACQx9G1OBqHYFKAb,Poison Arrow,Solo,FALSE,1983,1983,1,1983,15,29,76,6,1983-01-29,1983-05-07,204267,0.182,0.736,0.876,0.00776,0.119,-5.894,0.0839,0.802,125.843
7abYNZjuEHwvzZf3xyGlPG,Hold On to the Night,Solo,FALSE,1978,1978,1,1978,3,13,23,23,1978-05-20,1978-06-03,197027,0.0591,0.583,0.692,0.151,0.202,-10.336,0.0387,0.756,124.619
7abjkQDLaCsDu19I4hQYSh,Let's Make A Promise,Solo,FALSE,1968,1968,1,1968,4,4,26,22,1968-11-09,1968-11-30,167333,0.579,0.425,0.48,1.3e-6,0.184,-13.094,0.0441,0.699,132.859
7ad6wbYbJEfYsrEKSGmOzh,Comin' Home,Solo,FALSE,1970,1970,1,1970,3,1,17,17,1970-02-21,1970-03-07,193600,0.37,0.436,0.756,0.00703,0.144,-10.381,0.0447,0.449,89.498
7aftSOGSOpSoIlVAQVBb71,Break Up In A Small Town,Solo,FALSE,2015,2016,2,2015;2016,20,11,72,54,2015-10-24,2016-03-05,229880,0.0749,0.579,0.776,0,0.239,-5.365,0.173,0.434,136.044
7agk25vHxeKe626vePNxqz,Dear Prudence,Solo,FALSE,1970,1970,1,1970,6,16,35,35,1970-03-21,1970-04-25,212600,0.00133,0.505,0.63,0.0127,0.191,-12.538,0.0428,0.686,163.769
7ajCddd4v6rYvmixeVIklF,If I Say Yes,Solo,FALSE,1986,1987,2,1986;1987,11,5,34,1,1986-12-27,1987-03-07,243400,0.0227,0.665,0.915,0.0375,0.356,-8.501,0.0537,0.888,120.126
7akewDMdzK63xitCfe3Wg4,"To Be Young, Gifted And Black",Solo,FALSE,1969,1970,2,1969;1970,7,8,25,22,1969-12-13,1970-01-24,576093,0.828,0.365,0.519,1.03e-5,0.808,-11.07,0.0967,0.3,86.124
7aoVXo6QZxoDM4fyXJpCDz,Closer To Me,Solo,FALSE,1992,1992,1,1992,11,17,58,6,1992-05-16,1992-07-25,197333,0.161,0.674,0.605,0.00129,0.114,-12.423,0.0353,0.811,120.972
7apCX6ppAodHPbpegwLlpB,Vitamin L,Solo,FALSE,1984,1984,1,1984,8,12,35,4,1984-01-28,1984-03-17,283600,0.092,0.767,0.679,5.86e-6,0.047,-4.054,0.0519,0.702,102.627
7apWQJSE3gJB55Dp8bXTW9,Fooling Yourself (The Angry Young Man),Solo,FALSE,1978,1978,1,1978,14,13,72,10,1978-02-18,1978-05-20,331867,0.133,0.375,0.462,3.54e-4,0.115,-13.534,0.0305,0.537,102.85
7apaBXGNnhJ5iSGjmtVP7t,My Love Goes On And On,Solo,FALSE,2000,2000,1,2000,11,2,25,10,2000-10-21,2000-12-30,182867,0.352,0.577,0.932,0,0.0609,-6.137,0.0593,0.92,161.949
7awBgmQ3B0YscMXPBwE1gQ,Get on Your Feet,Solo,FALSE,1989,1990,2,1989;1990,17,36,90,2,1989-09-30,1990-01-20,218133,0.102,0.724,0.779,0.00152,0.129,-10.036,0.037,0.93,123.934
7awFBRzXpFoy8YIm9zOb5s,Dirt Road Anthem,Solo,FALSE,2011,2011,1,2011,27,33,94,52,2011-04-23,2011-10-22,229413,0.32,0.678,0.739,2.36e-6,0.116,-5.068,0.0352,0.658,127.037
7awYVgOAmDqQIswnzClZDC,Only The Strong Survive,Solo,FALSE,1969,1969,1,1969,13,31,97,62,1969-03-01,1969-05-24,155733,0.588,0.409,0.424,0,0.32,-10.887,0.0452,0.824,123.146
7aySoZnwt7c6lA54qVVUOk,Never Gonna Be Alone,Solo,FALSE,2008,2010,3,2008;2009;2010,17,33,43,2,2008-12-06,2010-03-06,227027,0.00155,0.544,0.802,7.34e-5,0.122,-4.152,0.0282,0.59,130.022
7azOuDeJGbxt5mvq3GQHXp,True Blue,Solo,FALSE,1986,1987,2,1986;1987,16,61,98,11,1986-10-04,1987-01-17,258227,0.261,0.799,0.773,2.58e-6,0.044,-10.035,0.0393,0.896,118.045
7azo4rpSUh8nXgtonC6Pkq,Thriller,Solo,FALSE,1984,2018,5,1984;2013;2014;2015;2018,18,81,97,70,1984-02-11,2018-11-10,358053,0.0816,0.764,0.887,1.08e-4,0.847,-3.725,0.0738,0.721,118.421
7b0DIYlAZDBd2fc6OwKwxF,Fireman,Solo,FALSE,2005,2006,2,2005;2006,17,10,69,5,2005-11-19,2006-03-11,198827,0.00224,0.661,0.519,0.917,0.177,-8.912,0.072,0.415,80.045
7b4L2Hx4gAnpZvhhTBpJ9g,Freedom Overspill,Solo,FALSE,1986,1987,2,1986;1987,15,20,81,2,1986-09-27,1987-01-03,337333,0.0379,0.652,0.563,0.03,0.0437,-15.464,0.0295,0.897,94.875
7b4yGtR0rujvLi5EBfKKJ2,Take Me Home Tonight,Solo,FALSE,1986,1987,2,1986;1987,23,9,97,21,1986-08-16,1987-01-17,211160,0.101,0.608,0.768,1.41e-6,0.0942,-9.911,0.0364,0.748,132.699
7b5WOdrCc2E4Z4aAyGn6wz,Fallin' in Love,Solo,FALSE,1974,1974,1,1974,10,13,74,5,1974-08-24,1974-10-26,211853,0.236,0.51,0.716,0.0027,0.425,-10.782,0.0275,0.937,130.753
7b5vGhtkuXfVSRxrP5OiQC,F**K Him He's A DJ,Solo,TRUE,2011,2011,1,2011,1,4,4,4,2011-04-09,2011-04-09,224920,0.00682,0.629,0.668,0,0.376,-5.013,0.0446,0.503,126.013
7b6Iz5spak1WEJJu34UZoK,It's in Your Eyes,Solo,FALSE,1997,1997,1,1997,14,22,24,1,1997-02-15,1997-05-17,182960,0.0837,0.707,0.741,8.46e-5,0.229,-6.423,0.0261,0.658,121.774
7b8s4Z0abQQ4x4jpct4GjR,Cissy Strut,Solo,FALSE,1969,1969,1,1969,11,8,78,55,1969-04-12,1969-06-21,181840,0.115,0.53,0.811,0.831,0.348,-9.343,0.0997,0.708,176.142
7bAJZIFbhpBinsMUr4sh7H,Sentimental,Solo,FALSE,1995,1996,2,1995;1996,20,12,74,7,1995-09-09,1996-01-20,270133,0.0646,0.781,0.644,0,0.0381,-13.319,0.0565,0.713,88.909
